content,annotation/0/label/0,annotation/0/notes,annotation/0/points/0/x,annotation/0/points/0/y,annotation/0/points/1/x,annotation/0/points/1/y,annotation/0/imageWidth,annotation/0/imageHeight,annotation/1/label/0,annotation/1/notes,annotation/1/points/0/x,annotation/1/points/0/y,annotation/1/points/1/x,annotation/1/points/1/y,annotation/1/imageWidth,annotation/1/imageHeight,extras,annotation/2/label/0,annotation/2/notes,annotation/2/points/0/x,annotation/2/points/0/y,annotation/2/points/1/x,annotation/2/points/1/y,annotation/2/imageWidth,annotation/2/imageHeight,annotation/3/label/0,annotation/3/notes,annotation/3/points/0/x,annotation/3/points/0/y,annotation/3/points/1/x,annotation/3/points/1/y,annotation/3/imageWidth,annotation/3/imageHeight,annotation/4/label/0,annotation/4/notes,annotation/4/points/0/x,annotation/4/points/0/y,annotation/4/points/1/x,annotation/4/points/1/y,annotation/4/imageWidth,annotation/4/imageHeight,annotation/5/label/0,annotation/5/notes,annotation/5/points/0/x,annotation/5/points/0/y,annotation/5/points/1/x,annotation/5/points/1/y,annotation/5/imageWidth,annotation/5/imageHeight,annotation/6/label/0,annotation/6/notes,annotation/6/points/0/x,annotation/6/points/0/y,annotation/6/points/1/x,annotation/6/points/1/y,annotation/6/imageWidth,annotation/6/imageHeight,annotation/7/label/0,annotation/7/notes,annotation/7/points/0/x,annotation/7/points/0/y,annotation/7/points/1/x,annotation/7/points/1/y,annotation/7/imageWidth,annotation/7/imageHeight,annotation/8/label/0,annotation/8/notes,annotation/8/points/0/x,annotation/8/points/0/y,annotation/8/points/1/x,annotation/8/points/1/y,annotation/8/imageWidth,annotation/8/imageHeight,annotation/9/label/0,annotation/9/notes,annotation/9/points/0/x,annotation/9/points/0/y,annotation/9/points/1/x,annotation/9/points/1/y,annotation/9/imageWidth,annotation/9/imageHeight,annotation/10/label/0,annotation/10/notes,annotation/10/points/0/x,annotation/10/points/0/y,annotation/10/points/1/x,annotation/10/points/1/y,annotation/10/imageWidth,annotation/10/imageHeight,annotation/11/label/0,annotation/11/notes,annotation/11/points/0/x,annotation/11/points/0/y,annotation/11/points/1/x,annotation/11/points/1/y,annotation/11/imageWidth,annotation/11/imageHeight,annotation/12/label/0,annotation/12/notes,annotation/12/points/0/x,annotation/12/points/0/y,annotation/12/points/1/x,annotation/12/points/1/y,annotation/12/imageWidth,annotation/12/imageHeight,annotation/13/label/0,annotation/13/notes,annotation/13/points/0/x,annotation/13/points/0/y,annotation/13/points/1/x,annotation/13/points/1/y,annotation/13/imageWidth,annotation/13/imageHeight,annotation/14/label/0,annotation/14/notes,annotation/14/points/0/x,annotation/14/points/0/y,annotation/14/points/1/x,annotation/14/points/1/y,annotation/14/imageWidth,annotation/14/imageHeight,annotation/15/label/0,annotation/15/notes,annotation/15/points/0/x,annotation/15/points/0/y,annotation/15/points/1/x,annotation/15/points/1/y,annotation/15/imageWidth,annotation/15/imageHeight
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1ec3874f-ed0e-42eb-8ec3-883913718979___22-reunification-migrant-families.w710.h473.jpg.jpeg,Face,,0.3873239436619718,0.266384778012685,0.48450704225352115,0.49471458773784355,710,473,Face,,0.5183098591549296,0.010570824524312896,0.6352112676056338,0.2219873150105708,710,473,,Face,,0.3056338028169014,0.23890063424947147,0.352112676056338,0.3150105708245243,710,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/6e816016-ef50-4bb9-8e09-0f4829d22c62___22-reunite-families.w710.h473.jpg.jpeg,Face,,0.1619718309859155,0.16279069767441862,0.28732394366197184,0.39323467230443976,710,473,Face,,0.8112676056338028,0.05919661733615222,0.928169014084507,0.24312896405919662,710,473,,Face,,0.3028169014084507,0.7906976744186046,0.4971830985915493,1,710,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/21f8a760-25a7-4bd3-9764-35e86605bf42___28b85ee949e00e97b8437542d375794e.jpg.jpeg,Face,,0.0875,0.044293015332197615,0.165625,0.2061328790459966,640,587,Face,,0.19375,0.04088586030664395,0.3421875,0.24701873935264054,640,587,,Face,,0.478125,0.03236797274275979,0.7859375,0.37137989778534924,640,587,Face,,0.759375,0.5996592844974447,0.95,0.8603066439522998,640,587,Face,,0.53125,0.5315161839863713,0.6453125,0.6592844974446337,640,587,Face,,0.0734375,0.5264054514480409,0.19375,0.6473594548551959,640,587,Face,,0.075,0.666098807495741,0.2421875,0.9165247018739353,640,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/cc91c9fd-fc00-45d1-baac-5f0de38f8f52___34_American_Beauty.jpg.jpeg,Face,,0.7638136511375948,0.21923076923076923,0.8591549295774648,0.425,1296,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c03e0ba4-cdad-4943-80fc-782de0f30e5a___57_dark_knight.jpg.jpeg,Face,,0.4263888888888889,0.37465309898242366,0.6680555555555555,0.5689176688251619,720,1081,Face,,0.4791666666666667,0.09435707678075855,0.6930555555555555,0.2664199814986124,720,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/b1f3e57f-3275-4206-942e-ae11a26aa375___065b36-20180619-activists-in-l-a-protest-separation-of-migrant-children-from-families.jpg.jpeg,Face,,0.7475622968580715,0.06051873198847262,0.8039003250270856,0.22622478386167147,2000,1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8d8861ba-d6e8-491d-b9f7-569d3144c87c___067efdb73cb3b14502617091325bcb78365827bfb4dc6a8eedae87269a810331.jpg.jpeg,Face,,0.21875,0.263681592039801,0.3140625,0.599502487562189,640,402,Face,,0.5671875,0.39054726368159204,0.6796875,0.6517412935323383,640,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/40573453-e40f-4d61-af9a-15098ac03ca1___80smovies.png,Face,,0.6996124031007752,0.36176470588235293,0.8430232558139535,0.5647058823529412,516,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/56c521d8-3647-47af-a1c6-a0950866e102___82-5.jpg.jpeg,Face,,0.31716417910447764,0.2885714285714286,0.3818407960199005,0.4514285714285714,804,350,Face,,0.4689054726368159,0.15142857142857144,0.5422885572139303,0.30857142857142855,804,350,,Face,,0.1890547263681592,0.64,0.2512437810945274,0.7857142857142857,804,350,Face,,0.5883084577114428,0.6085714285714285,0.654228855721393,0.7485714285714286,804,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c0a01876-0580-4ee7-bc43-7be3940d1c59___94e2c06402f1b04c585fa9c1895d7967.png,Face,,0.1797979797979798,0.029017857142857144,0.4404040404040404,0.31919642857142855,495,448,Face,,0.006060606060606061,0.6138392857142857,0.1595959595959596,0.7879464285714286,495,448,,Face,,0.23030303030303031,0.7098214285714286,0.3717171717171717,0.8660714285714286,495,448,Face,,0.42424242424242425,0.6696428571428571,0.5575757575757576,0.8169642857142857,495,448,Face,,0.6707070707070707,0.5625,0.8202020202020202,0.7723214285714286,495,448,Face,,0.8888888888888888,0.5558035714285714,1,0.7410714285714286,495,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/73f9b5b7-0455-4033-bf52-6c5cc9b52ecd___825a26941df80f8fdb3569ed6c1ee999.jpg.jpeg,Face,,0.29516129032258065,0.5163147792706334,0.4290322580645161,0.7370441458733206,620,521,Face,,0.7693548387096775,0.6890595009596929,0.9,0.8483685220729367,620,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/14380875-99c2-4802-aa6f-3c9201d1901f___920x920.jpg.jpeg,Face,,0.1608695652173913,0.1104199066874028,0.23695652173913043,0.2099533437013997,920,643,Face,,0.11956521739130435,0.4276827371695179,0.21739130434782608,0.552099533437014,920,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/78656f85-dff5-471a-ba7b-4cc8f639c8a5___920x9200.jpg.jpeg,Face,,0.3282608695652174,0.4609120521172638,0.3804347826086957,0.5602605863192183,920,614,Face,,0.6184782608695653,0.4185667752442997,0.6858695652173913,0.5244299674267101,920,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/b58e2281-b339-4d93-ba04-668147d3797e___0936f9262caeb92d83ff005216a9a6f0.png,Face,,0.4078125,0.058098591549295774,0.640625,0.2535211267605634,640,1136,Face,,0.471875,0.40316901408450706,0.771875,0.5677816901408451,640,1136,,Face,,0.0734375,0.3873239436619718,0.3453125,0.5862676056338029,640,1136,Face,,0.4953125,0.7200704225352113,0.73125,0.8890845070422535,640,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0e8edae8-89f7-4927-93c2-1a6d716f00aa___1000-families-project-dalia-al-mouaswas-800x600.jpg.jpeg,Face,,0.05375,0.2683333333333333,0.26625,0.49333333333333335,800,600,Face,,0.33125,0.36333333333333334,0.4575,0.49333333333333335,800,600,,Face,,0.45625,0.11166666666666666,0.56375,0.24166666666666667,800,600,Face,,0.58,0.35333333333333333,0.71375,0.5183333333333333,800,600,Face,,0.71,0.165,0.85625,0.3383333333333333,800,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7439982f-e43a-4618-8079-74d74b9e8db2___1000-families-project-lisa-durante-800x600.png,Face,,0.095,0.23,0.335,0.5783333333333334,800,600,Face,,0.3525,0.315,0.54625,0.6066666666666667,800,600,,Face,,0.5575,0.25333333333333335,0.79625,0.66,800,600,Face,,0.77,0.18666666666666668,0.93625,0.505,800,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ff12851b-2d6d-421a-a767-48feea31ea4d___1112.jpg.jpeg,Face,,0.685807150595883,0.24209486166007904,0.7865655471289275,0.43379446640316205,1000,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae8ac58d-0d9f-49e9-a83f-9e15e456214f___1179_11_077.jpg.jpeg,Face,,0.28927410617551463,0.26991869918699185,0.4160346695557963,0.48292682926829267,1125,750,Face,,0.17551462621885158,0.5528455284552846,0.2990249187432286,0.7252032520325203,1125,750,,Face,,0.46045503791982667,0.3056910569105691,0.580715059588299,0.4813008130081301,1125,750,Face,,0.6088840736728061,0.2552845528455285,0.7345612134344529,0.46016260162601624,1125,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/6eef74f9-a23d-4f6e-be7a-aad3b47c6e82___1280x720-5Ws.jpg.jpeg,Face,,0.1820151679306609,0.06936416184971098,0.26977248104008666,0.2504816955684008,1280,720,Face,,0.7031419284940412,0.04046242774566474,0.80931744312026,0.24470134874759153,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d8ffacc8-56e5-40b6-ba60-ac6e61654bf1___2001-mothersday-all4smiling.jpeg,Face,,0.30119176598049835,0.5197934595524957,0.41278439869989164,0.6454388984509466,1728,1088,Face,,0.551462621885157,0.4991394148020654,0.647887323943662,0.6299483648881239,1728,1088,,Face,,0.3781148429035753,0.18932874354561102,0.48645720476706394,0.3528399311531842,1728,1088,Face,,0.6305525460455038,0.09466437177280551,0.7226435536294691,0.23752151462994836,1728,1088,Face,,0.49729144095341277,0.04991394148020654,0.6023835319609967,0.22030981067125646,1728,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4940c2b6-d6ad-460d-b788-2579c5439f23___2002_chicago_007.jpg.jpeg,Face,,0.32,0.28415300546448086,0.4127272727272727,0.44808743169398907,550,366,Face,,0.7418181818181818,0.4180327868852459,0.8127272727272727,0.5382513661202186,550,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/21107511-e107-47b2-a51c-50bc4c075ad2___2018-06-19T17-01-31.7Z--1280x720.jpg.jpeg,Face,,0.4084507042253521,0.17341040462427745,0.5644637053087758,0.4123314065510597,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/42edbc03-3d73-4274-a538-a513c544aee3___2246.jpg.jpeg,Face,,0.39375,0.17370892018779344,0.5296875,0.38028169014084506,640,426,Face,,0.2578125,0.11737089201877934,0.3625,0.3403755868544601,640,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7344fd47-5495-4770-a009-323a1b54a49e___3263fce5505707d4c21858b5bcea9311.jpg.jpeg,Face,,0.5326876513317191,0.4232876712328767,0.7142857142857143,0.5438356164383562,413,730,Face,,0.49878934624697335,0.7547945205479452,0.6973365617433414,0.8767123287671232,413,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/5f34d8d5-7cc6-46ed-a3a3-bdb286100331___7216f974f6b575985c80d3d70914e3a9.jpg.jpeg,Face,,0.2674897119341564,0.16923076923076924,0.3868312757201646,0.28376068376068375,486,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/06a49b64-1170-4590-addb-8a67d493675f___7466Nurturing-Families.jpg.jpeg,Face,,0.69875,0.24390243902439024,0.89625,0.5590994371482176,800,533,Face,,0.435,0.2176360225140713,0.67125,0.600375234521576,800,533,,Face,,0.195,0.2589118198874296,0.41875,0.7091932457786116,800,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/aad183a7-7054-44c4-873e-2bb77bce9ca6___7849e11f3-1.jpg.jpeg,Face,,0.671875,0.20555555555555555,0.846875,0.5111111111111111,320,180,Face,,0.159375,0.16666666666666666,0.2875,0.4888888888888889,320,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/29e610e6-66b0-41ad-a36d-99bfea9c5cf7___10501_medium.png,Face,,0.4230769230769231,0.024,0.6051282051282051,0.4,390,250,Face,,0.7461538461538462,0.144,0.9307692307692308,0.492,390,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0b61c2de-be60-4436-b32a-c2b75f7b1376___23181bdffe3e99a98d87cf92cc2d2fff--movie-scenes-funny-funny-movies.jpg.jpeg,Face,,0.18137254901960784,0.42105263157894735,0.3562091503267974,0.5824561403508772,612,570,Face,,0.1388888888888889,0.7614035087719299,0.32352941176470584,0.9122807017543859,612,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/6be2ed18-bf8f-4284-bf99-f4ac4fa7eb19___24861_full.jpg.jpeg,Face,,0.25166666666666665,0.05676126878130217,0.395,0.21869782971619364,600,599,Face,,0.3566666666666667,0.11853088480801335,0.495,0.27545909849749584,600,599,,Face,,0.6166666666666667,0.12520868113522537,0.7783333333333333,0.335559265442404,600,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/78dfed3c-0cae-4041-b86c-1364f7ee5f3c___57941e88dd0895057c8b4803-750-312.png,Face,,0.19066666666666668,0.038461538461538464,0.43466666666666665,0.6955128205128205,750,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7c5e6b07-1b6a-46f5-a180-f205cc621866___062516_scilife_feat_free.jpg.jpeg,Face,,0.0872093023255814,0.08260869565217391,0.35348837209302325,0.4934782608695652,860,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e3a4b6a9-95b1-4d77-9e3b-6a6d545c875c___081312-the-matrix.jpg.jpeg,Face,,0.432258064516129,0.13333333333333333,0.5693548387096774,0.3973333333333333,620,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f76cff4d-4783-4b32-ab41-90bf8e882de3___82542.png,Face,,0.4690082644628099,0.17463235294117646,0.6621900826446281,0.5533088235294118,2400,1350,Face,,0.7231404958677686,0.3492647058823529,0.8409090909090909,0.6158088235294118,2400,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/428d2ced-ed93-4620-b99c-c89a1b72c2ab___112211_interrogation-2.jpg.jpeg,Face,,0.4485049833887043,0.06702412868632708,0.659468438538206,0.5201072386058981,602,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0ade267e-bd90-4f8f-a010-797ce668afa4___120211_death-2.jpg.jpeg,Face,,0.09302325581395349,0.528,0.34717607973421927,0.912,602,375,Face,,0.48006644518272423,0.5546666666666666,0.584717607973422,0.7093333333333334,602,375,,Face,,0.7142857142857143,0.5466666666666666,0.8687707641196013,0.7813333333333333,602,375,Face,,0.7475083056478405,0.042666666666666665,0.9485049833887044,0.32266666666666666,602,375,Face,,0.49667774086378735,0.04533333333333334,0.6528239202657807,0.3626666666666667,602,375,Face,,0.04983388704318937,0,0.30398671096345514,0.47733333333333333,602,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/653a7c6a-a200-4b7c-9e4d-1f873ccb14a0___128296_v1.jpg.jpeg,Face,,0.05901639344262295,0.04433497536945813,0.460655737704918,0.9753694581280788,610,203,Face,,0.5131147540983606,0.04926108374384237,0.760655737704918,0.5812807881773399,610,203,,Face,,0.8967213114754098,0.2315270935960591,1,0.6600985221674877,610,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0b74dc77-9eeb-4611-b4a2-2d58463786ec___141366-425x282-extended-family.jpg.jpeg,Face,,0.07529411764705882,0.11702127659574468,0.2635294117647059,0.43617021276595747,425,282,Face,,0.2611764705882353,0.31560283687943264,0.3835294117647059,0.5886524822695035,425,282,,Face,,0.37411764705882355,0.11702127659574468,0.49411764705882355,0.40070921985815605,425,282,Face,,0.5035294117647059,0.1879432624113475,0.6447058823529411,0.4574468085106383,425,282,Face,,0.5976470588235294,0.37943262411347517,0.7458823529411764,0.6560283687943262,425,282,Face,,0.7364705882352941,0.1702127659574468,0.8870588235294118,0.44680851063829785,425,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2e63de3e-9327-46eb-918c-396365167f6c___143402-425x282-multicultural-family.jpg.jpeg,Face,,0.1388235294117647,0.3475177304964539,0.3270588235294118,0.6595744680851063,425,282,Face,,0.29411764705882354,0.20567375886524822,0.5152941176470588,0.4716312056737589,425,282,,Face,,0.4894117647058824,0.08156028368794327,0.6705882352941176,0.450354609929078,425,282,Face,,0.6988235294117647,0.09929078014184398,0.8682352941176471,0.4787234042553192,425,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
